x	ro
1.170000000000000e+02	-1.690941e+07
1.180000000000000e+02	1.921312e+07
1.190000000000000e+02	-1.623561e+07
1.200000000000000e+02	2.755034e+07
1.210000000000000e+02	-1.895564e+07
1.220000000000000e+02	-1.712963e+07
1.230000000000000e+02	5.289023e+07
1.240000000000000e+02	1.090791e+08
1.250000000000000e+02	-2.208475e+08
1.260000000000000e+02	7.718844e+07
1.270000000000000e+02	-2.664372e+07
1.280000000000000e+02	1.039234e+08
1.290000000000000e+02	-2.943263e+07
1.300000000000000e+02	-9.253677e+07
1.310000000000000e+02	2.159666e+07
1.320000000000000e+02	1.239477e+07
1.330000000000000e+02	1.004098e+07
1.340000000000000e+02	3.034122e+07
1.350000000000000e+02	2.231249e+07
1.360000000000000e+02	-4.883091e+07
1.370000000000000e+02	2.644028e+07
1.380000000000000e+02	4.267560e+07
1.390000000000000e+02	1.008144e+07
1.400000000000000e+02	8.417626e+06
1.410000000000000e+02	2.279794e+07
1.420000000000000e+02	-1.155864e+07
1.430000000000000e+02	1.338697e+07
1.440000000000000e+02	-2.657582e+07
1.450000000000000e+02	-3.250568e+07
1.460000000000000e+02	1.450052e+07
1.470000000000000e+02	1.063019e+07
1.480000000000000e+02	-3.187815e+07
1.490000000000000e+02	2.857601e+07
1.500000000000000e+02	1.769519e+07
1.510000000000000e+02	-3.739735e+07
1.520000000000000e+02	1.266924e+07
1.530000000000000e+02	2.026542e+07
1.540000000000000e+02	-5.080244e+08
1.550000000000000e+02	-2.269506e+07
1.560000000000000e+02	-1.681318e+07
1.570000000000000e+02	4.058243e+07
1.580000000000000e+02	-3.373826e+07
1.590000000000000e+02	-5.191732e+08
1.600000000000000e+02	-1.138436e+08
1.610000000000000e+02	-4.827205e+07
1.620000000000000e+02	1.424515e+07
1.630000000000000e+02	-1.481225e+07
1.640000000000000e+02	8.247279e+06
1.650000000000000e+02	6.241900e+07
1.660000000000000e+02	-2.076903e+07
1.670000000000000e+02	2.445426e+07
1.680000000000000e+02	5.317912e+07
1.690000000000000e+02	-2.656341e+07
1.700000000000000e+02	-1.354344e+08
1.710000000000000e+02	-1.405164e+07
1.720000000000000e+02	-2.421195e+07
1.730000000000000e+02	1.946413e+07
1.740000000000000e+02	-3.201077e+07
1.750000000000000e+02	-3.747366e+07
1.760000000000000e+02	4.705400e+07
1.770000000000000e+02	-6.259974e+06
1.780000000000000e+02	1.046526e+08
1.790000000000000e+02	-1.004979e+07
1.800000000000000e+02	-6.060634e+06
1.810000000000000e+02	5.244966e+07
1.820000000000000e+02	-1.591709e+07
1.830000000000000e+02	1.271556e+07
1.840000000000000e+02	2.597794e+07
1.850000000000000e+02	7.956565e+08
1.860000000000000e+02	-2.093815e+08
1.870000000000000e+02	-2.217859e+07
1.880000000000000e+02	-5.504452e+06
1.890000000000000e+02	6.622917e+06
1.900000000000000e+02	-4.089449e+07
1.910000000000000e+02	1.235934e+07
1.920000000000000e+02	5.352635e+07
1.930000000000000e+02	-1.454458e+07
1.940000000000000e+02	-1.221688e+07
1.950000000000000e+02	-7.377056e+07
1.960000000000000e+02	-2.253715e+07
1.970000000000000e+02	-1.877756e+07
1.980000000000000e+02	1.075780e+07
1.990000000000000e+02	-7.432760e+06
2.000000000000000e+02	1.005498e+07
2.010000000000000e+02	9.007431e+06
2.020000000000000e+02	-1.041208e+07
2.030000000000000e+02	-9.730654e+06
2.040000000000000e+02	-1.076950e+07
2.050000000000000e+02	1.890417e+07
2.060000000000000e+02	-6.147097e+07
2.070000000000000e+02	1.291666e+07
2.080000000000000e+02	-4.004318e+07
2.090000000000000e+02	-1.600531e+07
2.100000000000000e+02	6.890103e+07
2.110000000000000e+02	3.136073e+07
2.120000000000000e+02	-2.239749e+07
2.130000000000000e+02	1.628833e+07
2.140000000000000e+02	-7.663876e+07
2.150000000000000e+02	4.309453e+07
2.160000000000000e+02	4.650491e+07
2.170000000000000e+02	-1.177822e+07
2.180000000000000e+02	-9.089700e+07
2.190000000000000e+02	-9.366181e+06
2.200000000000000e+02	-4.045845e+07
2.210000000000000e+02	-8.314138e+07
2.220000000000000e+02	1.090169e+07
2.230000000000000e+02	-1.398108e+07
