x	ro
3.150000000000000e+02	-2.507302e+07
3.160000000000000e+02	-1.494532e+07
3.170000000000000e+02	-2.991904e+07
3.180000000000000e+02	3.190405e+07
3.190000000000000e+02	1.830765e+07
3.200000000000000e+02	2.183920e+07
3.210000000000000e+02	-4.999292e+07
3.220000000000000e+02	7.302384e+07
3.230000000000000e+02	-2.730065e+07
3.240000000000000e+02	-2.575976e+07
3.250000000000000e+02	3.002173e+07
3.260000000000000e+02	1.874948e+09
3.270000000000000e+02	-2.965818e+07
3.280000000000000e+02	5.502045e+07
3.290000000000000e+02	-2.757064e+07
3.300000000000000e+02	2.049876e+07
3.310000000000000e+02	-1.349108e+08
3.320000000000000e+02	-3.641130e+07
3.330000000000000e+02	1.953008e+07
3.340000000000000e+02	-1.644480e+07
3.350000000000000e+02	4.033660e+07
3.360000000000000e+02	-4.205966e+07
3.370000000000000e+02	5.907639e+07
3.380000000000000e+02	3.875294e+07
3.390000000000000e+02	-4.337930e+07
3.400000000000000e+02	1.925074e+07
3.410000000000000e+02	8.158723e+07
3.420000000000000e+02	-2.641528e+07
3.430000000000000e+02	1.448122e+08
3.440000000000000e+02	-5.544339e+07
3.450000000000000e+02	-1.806746e+07
3.460000000000000e+02	-2.864579e+08
3.470000000000000e+02	-7.510696e+07
3.480000000000000e+02	-2.218501e+07
3.490000000000000e+02	-4.567321e+07
3.500000000000000e+02	5.078762e+07
3.510000000000000e+02	3.232105e+07
3.520000000000000e+02	1.903581e+07
3.530000000000000e+02	3.059343e+07
3.540000000000000e+02	3.744020e+07
3.550000000000000e+02	-1.144868e+07
3.560000000000000e+02	-2.909664e+07
3.570000000000000e+02	-3.624784e+07
3.580000000000000e+02	-2.581280e+07
3.590000000000000e+02	-2.991308e+07
3.600000000000000e+02	2.809626e+07
3.610000000000000e+02	-4.997507e+07
3.620000000000000e+02	-4.847030e+07
3.630000000000000e+02	-4.223345e+07
3.640000000000000e+02	1.330524e+08
3.650000000000000e+02	-2.065975e+07
3.660000000000000e+02	1.524403e+07
3.670000000000000e+02	1.718110e+07
3.680000000000000e+02	-3.020004e+07
3.690000000000000e+02	-9.620027e+06
3.700000000000000e+02	-9.771950e+07
3.710000000000000e+02	3.174716e+07
3.720000000000000e+02	8.434509e+07
3.730000000000000e+02	-4.109665e+08
3.740000000000000e+02	2.023735e+07
3.750000000000000e+02	-4.918616e+07
3.760000000000000e+02	-4.904259e+07
3.770000000000000e+02	1.876383e+07
3.780000000000000e+02	-1.107837e+08
3.790000000000000e+02	-1.604118e+07
3.800000000000000e+02	-3.073874e+07
3.810000000000000e+02	-1.010749e+08
3.820000000000000e+02	-3.559990e+08
3.830000000000000e+02	1.997598e+07
3.840000000000000e+02	6.176291e+07
3.850000000000000e+02	5.698870e+07
3.860000000000000e+02	8.324531e+07
3.870000000000000e+02	-5.539416e+07
3.880000000000000e+02	5.999549e+07
3.890000000000000e+02	-5.625950e+07
3.900000000000000e+02	-1.331709e+09
3.910000000000000e+02	1.343118e+08
3.920000000000000e+02	-2.085474e+08
3.930000000000000e+02	-5.966364e+07
3.940000000000000e+02	-2.876282e+07
3.950000000000000e+02	-4.059117e+07
3.960000000000000e+02	5.729203e+07
3.970000000000000e+02	2.644305e+07
3.980000000000000e+02	-2.017359e+08
3.990000000000000e+02	-3.425262e+08
4.000000000000000e+02	-5.104416e+07
4.010000000000000e+02	-2.049540e+07
4.020000000000000e+02	-4.610847e+08
4.030000000000000e+02	-7.930846e+07
4.040000000000000e+02	8.633902e+07
4.050000000000000e+02	5.082830e+07
4.060000000000000e+02	3.635600e+07
4.070000000000000e+02	2.929532e+07
4.080000000000000e+02	-1.711378e+07
4.090000000000000e+02	-1.178756e+08
4.100000000000000e+02	-3.893620e+07
4.110000000000000e+02	1.236995e+08
4.120000000000000e+02	-6.944153e+07
4.130000000000000e+02	-9.785544e+07
4.140000000000000e+02	-2.330109e+07
4.150000000000000e+02	-3.335853e+08
4.160000000000000e+02	1.418502e+07
4.170000000000000e+02	-1.298442e+08
4.180000000000000e+02	2.145499e+08
4.190000000000000e+02	2.195387e+07
4.200000000000000e+02	-1.963432e+07
4.210000000000000e+02	-1.479413e+07
4.220000000000000e+02	2.456431e+07
4.230000000000000e+02	-2.794131e+07
4.240000000000000e+02	-2.321502e+08
4.250000000000000e+02	3.326214e+07
4.260000000000000e+02	2.923187e+07
4.270000000000000e+02	1.468008e+09
4.280000000000000e+02	-8.636490e+08
4.290000000000000e+02	-1.678100e+08
4.300000000000000e+02	-4.286664e+07
4.310000000000000e+02	8.343670e+07
4.320000000000000e+02	-1.674098e+07
4.330000000000000e+02	-5.540850e+07
4.340000000000000e+02	-1.255367e+07
4.350000000000000e+02	1.879130e+07
4.360000000000000e+02	-7.378085e+07
4.370000000000000e+02	-1.830476e+07
4.380000000000000e+02	-3.154835e+07
4.390000000000000e+02	-1.963757e+07
4.400000000000000e+02	1.668621e+07
4.410000000000000e+02	1.790843e+08
4.420000000000000e+02	3.993724e+07
4.430000000000000e+02	3.317614e+07
4.440000000000000e+02	-1.507316e+07
4.450000000000000e+02	4.904875e+08
4.460000000000000e+02	1.350822e+08
4.470000000000000e+02	-2.588103e+07
4.480000000000000e+02	-3.219700e+07
4.490000000000000e+02	-1.806063e+07
4.500000000000000e+02	2.469572e+07
4.510000000000000e+02	-2.383872e+07
4.520000000000000e+02	-3.151670e+07
4.530000000000000e+02	-1.682266e+07
4.540000000000000e+02	-2.777019e+08
4.550000000000000e+02	1.016460e+08
4.560000000000000e+02	2.041457e+08
4.570000000000000e+02	-1.484026e+09
4.580000000000000e+02	1.105625e+08
4.590000000000000e+02	-2.120462e+07
4.600000000000000e+02	-8.894120e+08
4.610000000000000e+02	-4.518184e+08
4.620000000000000e+02	1.822451e+07
4.630000000000000e+02	-1.066810e+08
4.640000000000000e+02	3.307029e+07
4.650000000000000e+02	-3.302006e+08
4.660000000000000e+02	-4.736016e+07
4.670000000000000e+02	9.033065e+07
4.680000000000000e+02	-4.993051e+07
4.690000000000000e+02	-2.538866e+07
4.700000000000000e+02	1.378791e+08
4.710000000000000e+02	-3.445194e+07
4.720000000000000e+02	-3.387871e+07
4.730000000000000e+02	-8.367550e+07
4.740000000000000e+02	2.165386e+07
4.750000000000000e+02	1.014577e+08
4.760000000000000e+02	1.256607e+07
4.770000000000000e+02	3.986382e+07
4.780000000000000e+02	-3.206262e+07
4.790000000000000e+02	-1.157357e+08
4.800000000000000e+02	2.243591e+07
4.810000000000000e+02	-2.851506e+07
4.820000000000000e+02	-1.678780e+07
4.830000000000000e+02	-2.642442e+07
4.840000000000000e+02	-1.071213e+08
4.850000000000000e+02	-2.089036e+08
4.860000000000000e+02	-1.154659e+08
4.870000000000000e+02	5.646178e+07
4.880000000000000e+02	1.462686e+07
4.890000000000000e+02	1.956380e+08
4.900000000000000e+02	-4.120108e+07
4.910000000000000e+02	2.894855e+07
4.920000000000000e+02	-3.731459e+07
4.930000000000000e+02	-1.976947e+07
4.940000000000000e+02	-1.951253e+07
4.950000000000000e+02	-9.978352e+07
4.960000000000000e+02	2.330467e+07
4.970000000000000e+02	-3.809422e+07
4.980000000000000e+02	-6.604779e+07
4.990000000000000e+02	-2.138244e+07
5.000000000000000e+02	2.665748e+08
5.010000000000000e+02	-1.766152e+07
5.020000000000000e+02	-1.462624e+07
5.030000000000000e+02	4.857163e+07
5.040000000000000e+02	1.471862e+08
5.050000000000000e+02	-2.643833e+07
5.060000000000000e+02	2.577438e+07
5.070000000000000e+02	1.829519e+07
5.080000000000000e+02	2.962893e+07
5.090000000000000e+02	1.031385e+08
5.100000000000000e+02	1.257755e+07
5.110000000000000e+02	-2.028601e+07
5.120000000000000e+02	4.119148e+07
5.130000000000000e+02	-3.594745e+07
5.140000000000000e+02	-1.599508e+08
5.150000000000000e+02	-7.201036e+07
5.160000000000000e+02	-1.815217e+07
5.170000000000000e+02	-1.692865e+07
5.180000000000000e+02	-3.893589e+07
5.190000000000000e+02	-1.208338e+08
5.200000000000000e+02	3.491620e+07
5.210000000000000e+02	-6.559102e+07
5.220000000000000e+02	-8.494858e+07
5.230000000000000e+02	1.473845e+07
5.240000000000000e+02	8.132915e+07
5.250000000000000e+02	-7.350298e+07
5.260000000000000e+02	-2.750866e+07
5.270000000000000e+02	-3.028818e+08
5.280000000000000e+02	-1.059769e+08
5.290000000000000e+02	-3.548464e+07
5.300000000000000e+02	-1.139919e+08
5.310000000000000e+02	-1.911101e+07
5.320000000000000e+02	-2.998378e+07
5.330000000000000e+02	6.511964e+07
5.340000000000000e+02	-3.478261e+07
5.350000000000000e+02	7.472423e+08
5.360000000000000e+02	2.371670e+09
5.370000000000000e+02	1.453961e+08
5.380000000000000e+02	-3.228946e+08
5.390000000000000e+02	6.234739e+07
5.400000000000000e+02	1.034356e+07
5.410000000000000e+02	-1.800390e+07
5.420000000000000e+02	-1.539993e+08
5.430000000000000e+02	5.384638e+07
5.440000000000000e+02	-8.668985e+07
5.450000000000000e+02	-3.119603e+07
5.460000000000000e+02	6.846171e+07
5.470000000000000e+02	2.980785e+07
5.480000000000000e+02	1.150493e+08
5.490000000000000e+02	-9.981889e+07
5.500000000000000e+02	-1.713741e+07
5.510000000000000e+02	1.620085e+08
5.520000000000000e+02	-1.546396e+08
5.530000000000000e+02	-4.912938e+07
5.540000000000000e+02	2.191594e+07
5.550000000000000e+02	-4.854688e+07
5.560000000000000e+02	-2.368764e+07
5.570000000000000e+02	-3.735943e+07
5.580000000000000e+02	2.267821e+09
5.590000000000000e+02	1.365119e+08
5.600000000000000e+02	-5.616763e+08
5.610000000000000e+02	3.689283e+07
5.620000000000000e+02	-4.113785e+07
5.630000000000000e+02	-1.879686e+07
5.640000000000000e+02	-1.395179e+07
5.650000000000000e+02	-1.777037e+09
5.660000000000000e+02	2.679009e+08
5.670000000000000e+02	-4.247050e+07
5.680000000000000e+02	2.085691e+07
5.690000000000000e+02	5.847702e+07
5.700000000000000e+02	-2.413768e+07
5.710000000000000e+02	1.596455e+07
5.720000000000000e+02	-2.409948e+07
5.730000000000000e+02	-1.235521e+07
5.740000000000000e+02	-4.752486e+07
5.750000000000000e+02	-6.419919e+07
5.760000000000000e+02	-2.055583e+07
5.770000000000000e+02	-3.446810e+07
5.780000000000000e+02	-3.485372e+07
5.790000000000000e+02	3.925730e+07
5.800000000000000e+02	9.831141e+07
5.810000000000000e+02	-8.368490e+08
5.820000000000000e+02	-1.423558e+07
5.830000000000000e+02	-2.072809e+07
5.840000000000000e+02	-5.861968e+07
5.850000000000000e+02	-1.294760e+08
5.860000000000000e+02	-1.410792e+07
5.870000000000000e+02	-1.966431e+07
5.880000000000000e+02	8.000141e+07
5.890000000000000e+02	-4.234850e+07
5.900000000000000e+02	6.818575e+07
5.910000000000000e+02	-2.483683e+07
5.920000000000000e+02	1.713352e+07
5.930000000000000e+02	6.952441e+07
5.940000000000000e+02	-2.711764e+07
5.950000000000000e+02	-3.984622e+07
5.960000000000000e+02	-1.961765e+07
5.970000000000000e+02	-2.104004e+08
5.980000000000000e+02	2.261871e+07
5.990000000000000e+02	-3.037682e+07
6.000000000000000e+02	-3.549767e+08
6.010000000000000e+02	-1.453294e+07
6.020000000000000e+02	-3.065838e+07
6.030000000000000e+02	-3.598546e+07
6.040000000000000e+02	9.007498e+07
6.050000000000000e+02	-3.053931e+07
6.060000000000000e+02	-4.463349e+07
6.070000000000000e+02	3.631983e+07
6.080000000000000e+02	-3.614304e+07
6.090000000000000e+02	6.988191e+07
6.100000000000000e+02	-4.015325e+08
6.110000000000000e+02	-1.245715e+07
6.120000000000000e+02	-2.931833e+07
6.130000000000000e+02	7.481895e+07
6.140000000000000e+02	-7.822760e+07
6.150000000000000e+02	-2.670621e+07
6.160000000000000e+02	3.435406e+07
6.170000000000000e+02	-1.555054e+08
6.180000000000000e+02	-1.184630e+08
6.190000000000000e+02	1.373005e+07
6.200000000000000e+02	-2.473832e+07
6.210000000000000e+02	-2.603927e+07
6.220000000000000e+02	-2.248799e+07
6.230000000000000e+02	-4.446906e+07
6.240000000000000e+02	3.583120e+07
6.250000000000000e+02	4.487964e+07
6.260000000000000e+02	-2.818407e+07
6.270000000000000e+02	-2.258431e+07
6.280000000000000e+02	-6.050560e+07
6.290000000000000e+02	4.588936e+07
6.300000000000000e+02	-5.695788e+07
6.310000000000000e+02	-2.172263e+07
6.320000000000000e+02	6.746348e+07
6.330000000000000e+02	-6.555527e+07
6.340000000000000e+02	-2.127591e+07
6.350000000000000e+02	7.968418e+07
6.360000000000000e+02	3.520746e+07
6.370000000000000e+02	-5.048594e+07
6.380000000000000e+02	2.824713e+07
6.390000000000000e+02	-5.506922e+08
6.400000000000000e+02	1.584463e+07
6.410000000000000e+02	-6.477208e+07
6.420000000000000e+02	1.431864e+07
6.430000000000000e+02	-5.494326e+07
6.440000000000000e+02	-2.537778e+07
6.450000000000000e+02	-1.862691e+07
6.460000000000000e+02	3.798868e+07
6.470000000000000e+02	6.331780e+08
6.480000000000000e+02	-5.575767e+07
6.490000000000000e+02	7.737346e+07
6.500000000000000e+02	-5.702022e+07
6.510000000000000e+02	1.333668e+07
6.520000000000000e+02	-2.517736e+07
6.530000000000000e+02	1.485282e+08
6.540000000000000e+02	3.212840e+07
6.550000000000000e+02	3.879982e+07
6.560000000000000e+02	-8.961912e+07
6.570000000000000e+02	-6.781462e+07
6.580000000000000e+02	6.531435e+07
6.590000000000000e+02	3.627126e+07
6.600000000000000e+02	-2.362564e+07
6.610000000000000e+02	1.208800e+08
6.620000000000000e+02	3.086310e+07
6.630000000000000e+02	2.995323e+07
6.640000000000000e+02	-1.046370e+08
6.650000000000000e+02	1.395114e+08
6.660000000000000e+02	5.893591e+08
6.670000000000000e+02	4.157546e+07
6.680000000000000e+02	3.869150e+07
6.690000000000000e+02	-1.590783e+07
6.700000000000000e+02	2.098680e+08
6.710000000000000e+02	3.899662e+07
6.720000000000000e+02	2.797114e+07
6.730000000000000e+02	-1.107420e+07
6.740000000000000e+02	1.816325e+07
6.750000000000000e+02	-6.041603e+07
6.760000000000000e+02	4.370120e+07
6.770000000000000e+02	2.966226e+07
6.780000000000000e+02	6.113649e+07
6.790000000000000e+02	4.245802e+07
6.800000000000000e+02	-5.595272e+08
6.810000000000000e+02	9.104936e+07
6.820000000000000e+02	-7.041365e+07
6.830000000000000e+02	-4.683406e+07
6.840000000000000e+02	3.335130e+07
6.850000000000000e+02	8.927438e+07
6.860000000000000e+02	1.598694e+08
6.870000000000000e+02	9.399213e+07
6.880000000000000e+02	-1.589032e+07
6.890000000000000e+02	-9.395988e+06
6.900000000000000e+02	-3.348101e+07
6.910000000000000e+02	-1.179610e+08
6.920000000000000e+02	-6.046074e+07
6.930000000000000e+02	4.342987e+07
6.940000000000000e+02	3.381910e+08
6.950000000000000e+02	2.417928e+07
6.960000000000000e+02	9.010610e+07
6.970000000000000e+02	1.771670e+07
6.980000000000000e+02	2.801249e+07
6.990000000000000e+02	2.511287e+07
7.000000000000000e+02	-5.991176e+07
7.010000000000000e+02	3.481640e+07
7.020000000000000e+02	6.251482e+08
7.030000000000000e+02	-1.254742e+08
7.040000000000000e+02	-4.954230e+07
7.050000000000000e+02	-9.014474e+07
7.060000000000000e+02	1.129143e+08
7.070000000000000e+02	-3.495762e+07
7.080000000000000e+02	-1.924100e+08
7.090000000000000e+02	2.376164e+07
7.100000000000000e+02	-4.238333e+07
7.110000000000000e+02	4.820939e+07
7.120000000000000e+02	-8.084300e+06
7.130000000000000e+02	-3.455137e+07
7.140000000000000e+02	-1.902032e+07
7.150000000000000e+02	-7.323778e+07
